k,feature,feature_group,xgb_gain,xgb_cover,xgb_weight,lgbm_importance,nn_permutation_importance,consensus_avg_rank
3,Prot_11mer_Alt__3mer_PTK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7311.67
3,Prot_11mer_Alt__3mer_PRM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7312.67
3,Prot_11mer_Alt__3mer_PTI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7312.67
3,Prot_11mer_Alt__3mer_PRW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7318.33
3,Prot_11mer_Alt__3mer_PSC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7320.0
3,Prot_11mer_Alt__3mer_PSA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7321.0
3,Prot_11mer_Alt__3mer_PRY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7322.0
3,Prot_11mer_Alt__3mer_PSS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7324.33
3,Prot_11mer_Alt__3mer_PSR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7325.33
3,Prot_11mer_Alt__3mer_PSQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7326.33
3,Prot_11mer_Alt__3mer_PTH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7327.0
3,Prot_11mer_Alt__3mer_PSN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7328.33
3,Prot_11mer_Alt__3mer_PSM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7329.33
3,Prot_11mer_Alt__3mer_PYL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7329.33
3,Prot_11mer_Alt__3mer_PSL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7330.33
3,Prot_11mer_Alt__3mer_PYK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7330.33
3,Prot_11mer_Alt__3mer_PSK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7331.33
3,Prot_11mer_Alt__3mer_PYI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7331.33
3,Prot_11mer_Alt__3mer_PSP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7332.0
3,Prot_11mer_Alt__3mer_PSI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7332.33
3,Prot_11mer_Alt__3mer_PSD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7332.67
3,Prot_11mer_Alt__3mer_PTG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7332.67
3,Prot_11mer_Alt__3mer_PSH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7333.33
3,Prot_11mer_Alt__3mer_PTF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7333.67
3,Prot_11mer_Alt__3mer_PSG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7334.33
3,Prot_11mer_Alt__3mer_PTE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7334.67
3,Prot_11mer_Alt__3mer_PSF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7335.33
3,Prot_11mer_Alt__3mer_PTD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7335.67
3,Prot_11mer_Alt__3mer_PTC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7336.67
3,Prot_11mer_Alt__3mer_PTA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7337.67
3,Prot_11mer_Alt__3mer_PSY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7338.67
3,Prot_11mer_Alt__3mer_PSW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7339.67
3,Prot_11mer_Alt__3mer_PSV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7340.67
3,Prot_11mer_Alt__3mer_PSE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7341.0
3,Prot_11mer_Alt__3mer_PST,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7341.67
3,Prot_11mer_Alt__3mer_QGL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7345.67
3,Prot_11mer_Alt__3mer_PYM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7360.0
3,Prot_11mer_Alt__3mer_QEY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7360.67
3,Prot_11mer_Alt__3mer_QEV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7361.67
3,Prot_11mer_Alt__3mer_QET,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7362.67
3,Prot_11mer_Alt__3mer_QES,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7363.67
3,Prot_11mer_Alt__3mer_QER,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7364.67
3,Prot_11mer_Alt__3mer_QEQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7365.67
3,Prot_11mer_Alt__3mer_QVN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7365.67
3,Prot_11mer_Alt__3mer_QEP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7366.67
3,Prot_11mer_Alt__3mer_QVM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7366.67
3,Prot_11mer_Alt__3mer_QEN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7367.67
3,Prot_11mer_Alt__3mer_QVL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7367.67
3,Prot_11mer_Alt__3mer_QAD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7370.0
3,Prot_11mer_Alt__3mer_QAC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7371.0
3,Prot_11mer_Alt__3mer_QAA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7372.0
3,Prot_11mer_Alt__3mer_QFA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7373.33
3,Prot_11mer_Alt__3mer_P_C,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7374.0
3,Prot_11mer_Alt__3mer_PYY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7375.0
3,Prot_11mer_Alt__3mer_QFE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7375.0
3,Prot_11mer_Alt__3mer_PYW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7376.0
3,Prot_11mer_Alt__3mer_QFD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7376.0
3,Prot_11mer_Alt__3mer_PYV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7377.0
3,Prot_11mer_Alt__3mer_QFC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7377.0
3,Prot_11mer_Alt__3mer_P_G,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7377.67
3,Prot_11mer_Alt__3mer_PYT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7378.0
3,Prot_11mer_Alt__3mer_PYS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7379.0
3,Prot_11mer_Alt__3mer_QFW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7379.33
3,Prot_11mer_Alt__3mer_PYR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7380.0
3,Prot_11mer_Alt__3mer_QFV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7380.33
3,Prot_11mer_Alt__3mer_PYP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7381.0
3,Prot_11mer_Alt__3mer_QFT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7381.33
3,Prot_11mer_Alt__3mer_QFR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7383.33
3,Prot_11mer_Alt__3mer_QFQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7384.33
3,Prot_11mer_Alt__3mer_QFP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7385.33
3,Prot_11mer_Alt__3mer_QFN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7386.33
3,Prot_11mer_Alt__3mer_PYN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7386.67
3,Prot_11mer_Alt__3mer_QEL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7387.0
3,Prot_11mer_Alt__3mer_QFS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7387.0
3,Prot_11mer_Alt__3mer_QFM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7387.33
3,Prot_11mer_Alt__3mer_QFG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7387.67
3,Prot_11mer_Alt__3mer_QGK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7387.67
3,Prot_11mer_Alt__3mer_QEK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7388.0
3,Prot_11mer_Alt__3mer_QFL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7388.33
3,Prot_11mer_Alt__3mer_QGI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7388.67
3,Prot_11mer_Alt__3mer_QEI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7389.0
3,Prot_11mer_Alt__3mer_QFK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7389.33
3,Prot_11mer_Alt__3mer_QGH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7389.67
3,Prot_11mer_Alt__3mer_QEH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7390.0
3,Prot_11mer_Alt__3mer_QFI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7390.33
3,Prot_11mer_Alt__3mer_QGG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7390.67
3,Prot_11mer_Alt__3mer_QGF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7391.67
3,Prot_11mer_Alt__3mer_QEF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7392.0
3,Prot_11mer_Alt__3mer_QGE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7392.67
3,Prot_11mer_Alt__3mer_QEE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7393.0
3,Prot_11mer_Alt__3mer_QGD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7393.67
3,Prot_11mer_Alt__3mer_QED,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7394.0
3,Prot_11mer_Alt__3mer_QGC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7394.67
3,Prot_11mer_Alt__3mer_QEC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7395.0
3,Prot_11mer_Alt__3mer_QEG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7395.67
3,Prot_11mer_Alt__3mer_QGA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7395.67
3,Prot_11mer_Alt__3mer_QEA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7396.0
3,Prot_11mer_Alt__3mer_QFH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7396.0
3,Prot_11mer_Alt__3mer_QFY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7396.67
3,Prot_11mer_Alt__3mer_QDV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7397.0
3,Prot_11mer_Alt__3mer_QDT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7398.0
3,Prot_11mer_Alt__3mer_QDR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7399.0
3,Prot_11mer_Alt__3mer_QDQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7400.0
3,Prot_11mer_Alt__3mer_QAE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7405.33
3,Prot_11mer_Alt__3mer_QAP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7415.67
3,Prot_11mer_Alt__3mer_QAM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7416.67
3,Prot_11mer_Alt__3mer_QAL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7417.67
3,Prot_11mer_Alt__3mer_QAK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7418.67
3,Prot_11mer_Alt__3mer_QDP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7419.33
3,Prot_11mer_Alt__3mer_QAI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7419.67
3,Prot_11mer_Alt__3mer_QDN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7420.33
3,Prot_11mer_Alt__3mer_QAH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7420.67
3,Prot_11mer_Alt__3mer_QDM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7421.33
3,Prot_11mer_Alt__3mer_QAG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7421.67
3,Prot_11mer_Alt__3mer_QDL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7422.33
3,Prot_11mer_Alt__3mer_QAF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7422.67
3,Prot_11mer_Alt__3mer_QAQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7428.33
3,Prot_11mer_Alt__3mer_QAT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7430.0
3,Prot_11mer_Alt__3mer_QAS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7431.0
3,Prot_11mer_Alt__3mer_QAR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7432.0
3,Prot_11mer_Alt__3mer_QCR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7434.33
3,Prot_11mer_Alt__3mer_QCQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7435.33
3,Prot_11mer_Alt__3mer_QCP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7436.33
3,Prot_11mer_Alt__3mer_QDK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7437.0
3,Prot_11mer_Alt__3mer_QCL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7438.33
3,Prot_11mer_Alt__3mer_QCK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7439.33
3,Prot_11mer_Alt__3mer_QCI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7440.33
3,Prot_11mer_Alt__3mer_QCH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7441.33
3,Prot_11mer_Alt__3mer_QCN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7442.0
3,Prot_11mer_Alt__3mer_QCG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7442.33
3,Prot_11mer_Alt__3mer_QAV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7442.67
3,Prot_11mer_Alt__3mer_QDI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7442.67
3,Prot_11mer_Alt__3mer_QCF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7443.33
3,Prot_11mer_Alt__3mer_QDG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7443.67
3,Prot_11mer_Alt__3mer_QCE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7444.33
3,Prot_11mer_Alt__3mer_QDF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7444.67
3,Prot_11mer_Alt__3mer_QCC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7445.33
3,Prot_11mer_Alt__3mer_QDE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7445.67
3,Prot_11mer_Alt__3mer_QDD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7446.67
3,Prot_11mer_Alt__3mer_QDC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7447.67
3,Prot_11mer_Alt__3mer_QDA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7448.67
3,Prot_11mer_Alt__3mer_QCV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7449.67
3,Prot_11mer_Alt__3mer_QCT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7450.67
3,Prot_11mer_Alt__3mer_QAY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7451.0
3,Prot_11mer_Alt__3mer_QCS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7451.67
3,Prot_11mer_Alt__3mer_QVP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7469.33
3,Prot_11mer_Alt__3mer_RQR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7470.67
3,Prot_11mer_Alt__3mer_RQQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7471.67
3,Prot_11mer_Alt__3mer_RQP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7472.67
3,Prot_11mer_Alt__3mer_RQN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7473.67
3,Prot_11mer_Alt__3mer_RQM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7474.67
3,Prot_11mer_Alt__3mer_RQL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7475.67
3,Prot_11mer_Alt__3mer_RQK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7476.67
3,Prot_11mer_Alt__3mer_RQI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7477.67
3,Prot_11mer_Alt__3mer_RQS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7483.0
3,Prot_11mer_Alt__3mer_RQY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7484.67
3,Prot_11mer_Alt__3mer_RQV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7485.67
3,Prot_11mer_Alt__3mer_RQT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7486.67
3,Prot_11mer_Alt__3mer_RRQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7488.67
3,Prot_11mer_Alt__3mer_RRP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7489.67
3,Prot_11mer_Alt__3mer_RRN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7490.67
3,Prot_11mer_Alt__3mer_RRL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7492.67
3,Prot_11mer_Alt__3mer_RRK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7493.67
3,Prot_11mer_Alt__3mer_RRI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7494.67
3,Prot_11mer_Alt__3mer_RRH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7495.67
3,Prot_11mer_Alt__3mer_RRM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7496.33
3,Prot_11mer_Alt__3mer_RQH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7496.67
3,Prot_11mer_Alt__3mer_RRG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7496.67
3,Prot_11mer_Alt__3mer_RRA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7497.0
3,Prot_11mer_Alt__3mer_RQG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7497.67
3,Prot_11mer_Alt__3mer_RRF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7497.67
3,Prot_11mer_Alt__3mer_RSD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7497.67
3,Prot_11mer_Alt__3mer_RQF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7498.67
3,Prot_11mer_Alt__3mer_RRE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7498.67
3,Prot_11mer_Alt__3mer_RSC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7498.67
3,Prot_11mer_Alt__3mer_RQE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7499.67
3,Prot_11mer_Alt__3mer_RRD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7499.67
3,Prot_11mer_Alt__3mer_RSA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7499.67
3,Prot_11mer_Alt__3mer_RRY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7500.67
3,Prot_11mer_Alt__3mer_RQA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7501.67
3,Prot_11mer_Alt__3mer_RRW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7501.67
3,Prot_11mer_Alt__3mer_RPY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7502.67
3,Prot_11mer_Alt__3mer_RRV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7502.67
3,Prot_11mer_Alt__3mer_RPW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7503.67
3,Prot_11mer_Alt__3mer_RRT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7503.67
3,Prot_11mer_Alt__3mer_RPV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7504.67
3,Prot_11mer_Alt__3mer_RRS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7504.67
3,Prot_11mer_Alt__3mer_RQD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7505.33
3,Prot_11mer_Alt__3mer_RRC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7505.33
3,Prot_11mer_Alt__3mer_RPT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7505.67
3,Prot_11mer_Alt__3mer_RRR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7505.67
3,Prot_11mer_Alt__3mer_RPS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7506.67
3,Prot_11mer_Alt__3mer_RPR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7507.67
3,Prot_11mer_Alt__3mer_RPQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7508.67
3,Prot_11mer_Alt__3mer_RPP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7509.67
3,Prot_11mer_Alt__3mer_PRL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7514.67
3,Prot_11mer_Alt__3mer_RMR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7524.67
3,Prot_11mer_Alt__3mer_RMQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7525.67
3,Prot_11mer_Alt__3mer_RMP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7526.67
3,Prot_11mer_Alt__3mer_RML,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7527.67
3,Prot_11mer_Alt__3mer_RSE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7528.33
3,Prot_11mer_Alt__3mer_RMK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7528.67
3,Prot_11mer_Alt__3mer_RPM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7528.67
3,Prot_11mer_Alt__3mer_RMI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7529.67
3,Prot_11mer_Alt__3mer_RPL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7529.67
3,Prot_11mer_Alt__3mer_RMG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7530.67
3,Prot_11mer_Alt__3mer_RPK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7530.67
3,Prot_11mer_Alt__3mer_RME,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7531.67
3,Prot_11mer_Alt__3mer_RPI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7531.67
3,Prot_11mer_Alt__3mer_RMS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7537.33
3,Prot_11mer_Alt__3mer_RNA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7539.0
3,Prot_11mer_Alt__3mer_RMY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7540.0
3,Prot_11mer_Alt__3mer_RMV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7541.0
3,Prot_11mer_Alt__3mer_RNR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7543.33
3,Prot_11mer_Alt__3mer_RNQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7544.33
3,Prot_11mer_Alt__3mer_RNP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7545.33
3,Prot_11mer_Alt__3mer_RPG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7546.0
3,Prot_11mer_Alt__3mer_RNM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7547.33
3,Prot_11mer_Alt__3mer_RSH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7548.0
3,Prot_11mer_Alt__3mer_RNL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7548.33
3,Prot_11mer_Alt__3mer_RSG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7549.0
3,Prot_11mer_Alt__3mer_RNK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7549.33
3,Prot_11mer_Alt__3mer_RSF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7550.0
3,Prot_11mer_Alt__3mer_RNI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7550.33
3,Prot_11mer_Alt__3mer_RNN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7551.0
3,Prot_11mer_Alt__3mer_RNH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7551.33
3,Prot_11mer_Alt__3mer_QWN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7551.67
3,Prot_11mer_Alt__3mer_RNC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7551.67
3,Prot_11mer_Alt__3mer_RPF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7551.67
3,Prot_11mer_Alt__3mer_RNG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7552.33
3,Prot_11mer_Alt__3mer_QWM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7552.67
3,Prot_11mer_Alt__3mer_RPE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7552.67
3,Prot_11mer_Alt__3mer_RNF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7553.33
3,Prot_11mer_Alt__3mer_QWL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7553.67
3,Prot_11mer_Alt__3mer_RPD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7553.67
3,Prot_11mer_Alt__3mer_RNE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7554.33
3,Prot_11mer_Alt__3mer_RPC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7554.67
3,Prot_11mer_Alt__3mer_QWF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7555.67
3,Prot_11mer_Alt__3mer_RPA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7555.67
3,Prot_11mer_Alt__3mer_QWE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7556.67
3,Prot_11mer_Alt__3mer_RNY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7556.67
3,Prot_11mer_Alt__3mer_QVY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7557.67
3,Prot_11mer_Alt__3mer_RNW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7557.67
3,Prot_11mer_Alt__3mer_QVW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7558.67
3,Prot_11mer_Alt__3mer_RNV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7558.67
3,Prot_11mer_Alt__3mer_QWI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7559.33
3,Prot_11mer_Alt__3mer_QVV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7559.67
3,Prot_11mer_Alt__3mer_RNT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7559.67
3,Prot_11mer_Alt__3mer_RND,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7560.0
3,Prot_11mer_Alt__3mer_QVT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7560.67
3,Prot_11mer_Alt__3mer_RNS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7560.67
3,Prot_11mer_Alt__3mer_QVS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7561.67
3,Prot_11mer_Alt__3mer_QVR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,7562.67
